0.04,-0.025133,0.,-0.100531,0.021,0.037699,0.036,-0.006283,0.003,0.100531
0.079,-0.037699,0.056,-0.119381,0.075,0.,0.09,-0.062832,0.057,0.025133
0.145,-0.056549,0.085,-0.125664,0.131,-0.037699,0.14,-0.113097,0.111,-0.050265
0.202,-0.069115,0.128,-0.131947,0.177,-0.069115,0.196,-0.163363,0.16,-0.119381
0.239,-0.075398,0.26,-0.119381,0.23,-0.100531,0.246,-0.201062,0.216,-0.188496
0.295,-0.081681,0.31,-0.106814,0.28,-0.125664,0.301,-0.232478,0.267,-0.245044
0.402,-0.075398,0.381,-0.081681,0.342,-0.150796,0.352,-0.251327,0.324,-0.29531
0.458,-0.069115,0.424,-0.062832,0.396,-0.163363,0.384,-0.257611,0.377,-0.326726
0.496,-0.062832,0.488,-0.031416,0.553,-0.150796,0.443,-0.251327,0.411,-0.339292
0.554,-0.050265,0.536,-0.006283,0.594,-0.13823,0.514,-0.232478,0.481,-0.339292
0.624,-0.031416,0.595,0.025133,0.655,-0.113097,0.564,-0.207345,0.53,-0.326726
0.665,-0.01885,0.645,0.050265,0.713,-0.081681,0.619,-0.169646,0.589,-0.29531
0.724,0.,0.699,0.075398,0.765,-0.050265,0.672,-0.125664,0.643,-0.251327
0.783,0.01885,0.747,0.094248,0.822,-0.012566,0.725,-0.075398,0.692,-0.201062
0.824,0.031416,0.808,0.113097,0.869,0.01885,0.781,-0.01885,0.75,-0.131947
0.893,0.050265,0.837,0.119381,0.927,0.056549,0.83,0.031416,1.069,0.263894
0.92,0.056549,0.878,0.125664,0.979,0.087965,0.886,0.087965,1.12,0.301593
0.988,0.069115,0.983,0.119381,1.027,0.113097,0.941,0.13823,1.175,0.326726
1.045,0.075398,1.054,0.106814,1.086,0.13823,0.988,0.175929,1.197,0.333009
1.159,0.069115,1.116,0.087965,1.126,0.150796,1.047,0.213628,1.272,0.326726
1.256,0.056549,1.179,0.062832,1.154,0.15708,1.087,0.232478,1.325,0.307876
1.316,0.043982,1.234,0.037699,1.202,0.163363,1.126,0.245044,1.386,0.270177
1.365,0.031416,1.284,0.012566,1.3,0.150796,1.205,0.245044,1.442,0.219911
1.41,0.01885,1.334,-0.012566,1.35,0.13823,1.244,0.238761,1.494,0.163363
1.473,0.,1.384,-0.037699,1.402,0.119381,1.313,0.213628,1.546,0.100531
1.515,-0.012566,1.438,-0.062832,1.454,0.094248,1.366,0.182212,1.598,0.031416
1.58,-0.031416,1.484,-0.081681,1.51,0.062832,1.416,0.144513,1.655,-0.043982
1.629,-0.043982,1.539,-0.100531,1.561,0.031416,1.474,0.094248,1.707,-0.113097
1.689,-0.056549,1.59,-0.113097,1.619,-0.006283,1.526,0.043982,1.76,-0.175929
1.726,-0.062832,1.628,-0.119381,1.668,-0.037699,1.576,-0.006283,1.814,-0.232478
1.779,-0.069115,1.751,-0.113097,1.729,-0.075398,1.895,-0.238761,1.866,-0.27646
1.938,-0.062832,1.817,-0.100531,1.776,-0.100531,1.935,-0.245044,1.92,-0.307876
1.991,-0.056549,1.861,-0.087965,1.832,-0.125664,1.976,-0.238761,1.952,-0.320442
2.063,-0.043982,1.914,-0.069115,1.888,-0.144513,2.055,-0.219911,1.979,-0.326726
2.119,-0.031416,1.974,-0.043982,1.915,-0.150796,2.107,-0.194779,2.081,-0.307876
2.167,-0.01885,2.027,-0.01885,1.958,-0.15708,2.165,-0.15708,2.132,-0.282743
2.213,-0.006283,2.079,0.006283,2.028,-0.150796,2.212,-0.119381,2.182,-0.245044
2.257,0.006283,2.132,0.031416,2.098,-0.13823,2.269,-0.069115,2.241,-0.188496
2.326,0.025133,2.188,0.056549,2.155,-0.119381,2.321,-0.01885,2.291,-0.131947
2.377,0.037699,2.235,0.075398,2.199,-0.100531,2.379,0.037699,2.347,-0.062832
2.436,0.050265,2.292,0.094248,2.26,-0.069115,2.432,0.087965,2.4,0.006283
2.473,0.056549,2.342,0.106814,2.313,-0.037699,2.484,0.131947,2.454,0.075398
2.522,0.062832,2.38,0.113097,2.363,-0.006283,2.534,0.169646,2.505,0.13823
2.756,0.050265,2.555,0.100531,2.414,0.025133,2.586,0.201062,2.556,0.194779
2.794,0.043982,2.606,0.087965,2.466,0.056549,2.627,0.219911,2.61,0.245044
2.855,0.031416,2.664,0.069115,2.523,0.087965,2.671,0.232478,2.662,0.282743
2.909,0.01885,2.712,0.050265,2.576,0.113097,2.783,0.226195,2.718,0.307876
2.958,0.006283,2.77,0.025133,2.626,0.131947,2.854,0.201062,2.739,0.314159
3.006,-0.006283,2.825,0.,2.673,0.144513,2.91,0.169646,2.823,0.307876
3.055,-0.01885,2.879,-0.025133,2.712,0.150796,2.962,0.131947,2.877,0.289027
3.107,-0.031416,2.936,-0.050265,2.846,0.13823,3.015,0.087965,2.929,0.257611
3.169,-0.043982,2.984,-0.069115,2.894,0.125664,3.07,0.037699,2.982,0.213628
3.207,-0.050265,3.042,-0.087965,2.944,0.106814,3.123,-0.012566,3.037,0.15708
3.256,-0.056549,3.092,-0.100531,2.998,0.081681,3.176,-0.062832,3.092,0.094248
3.476,-0.050265,3.127,-0.106814,3.057,0.050265,3.226,-0.106814,3.142,0.031416
3.526,-0.043982,3.287,-0.100531,3.11,0.01885,3.282,-0.150796,3.197,-0.037699
3.599,-0.031416,3.35,-0.087965,3.161,-0.012566,3.33,-0.182212,3.252,-0.106814
3.658,-0.01885,3.414,-0.069115,3.213,-0.043982,3.379,-0.207345,3.302,-0.163363
3.712,-0.006283,3.466,-0.050265,3.27,-0.075398,3.437,-0.226195,3.359,-0.219911
3.763,0.006283,3.512,-0.031416,3.321,-0.100531,3.493,-0.232478,3.406,-0.257611
3.816,0.01885,3.57,-0.006283,3.368,-0.119381,3.505,-0.226195,3.459,-0.289027
3.873,0.031416,3.627,0.01885,3.432,-0.13823,3.596,-0.207345,3.518,-0.307876
3.905,0.037699,3.671,0.037699,3.468,-0.144513,3.651,-0.182212,3.615,-0.29531
3.94,0.043982,3.736,0.062832,3.578,-0.13823,3.702,-0.150796,3.672,-0.270177
3.984,0.050265,3.773,0.075398,3.64,-0.125664,3.76,-0.106814,3.726,-0.232478
4.053,0.056549,3.818,0.087965,3.697,-0.106814,3.812,-0.062832,3.783,-0.182212
4.182,0.050265,3.881,0.100531,3.741,-0.087965,3.867,-0.012566,3.836,-0.125664
4.295,0.037699,4.052,0.094248,3.804,-0.056549,3.922,0.037699,3.889,-0.062832
4.332,0.031416,4.087,0.087965,3.86,-0.025133,3.972,0.081681,3.94,0.
4.397,0.01885,4.16,0.069115,3.903,0.,4.026,0.125664,3.997,0.069115
4.455,0.006283,4.216,0.050265,3.957,0.031416,4.079,0.163363,4.051,0.131947
4.51,-0.006283,4.266,0.031416,4.014,0.062832,4.124,0.188496,4.099,0.182212
4.567,-0.01885,4.312,0.012566,4.064,0.087965,4.188,0.213628,4.156,0.232478
4.598,-0.025133,4.371,-0.012566,4.125,0.113097,4.216,0.219911,4.201,0.263894
4.668,-0.037699,4.417,-0.031416,4.164,0.125664,4.344,0.207345,4.253,0.289027
4.713,-0.043982,4.465,-0.050265,4.223,0.13823,4.394,0.188496,4.312,0.301593
4.778,-0.050265,4.521,-0.069115,4.387,0.125664,4.453,0.15708,4.345,0.29531
4.938,-0.043982,4.566,-0.081681,4.433,0.113097,4.508,0.119381,4.417,0.27646
5.005,-0.037699,4.626,-0.094248,4.484,0.094248,4.555,0.081681,4.474,0.245044
5.091,-0.025133,4.677,-0.100531,4.54,0.069115,4.613,0.031416,4.53,0.201062
5.125,-0.01885,4.772,-0.094248,4.601,0.037699,4.662,-0.012566,4.582,0.150796
5.188,-0.006283,4.824,-0.087965,4.657,0.006283,4.719,-0.062832,4.634,0.094248
5.248,0.006283,4.885,-0.075398,4.701,-0.01885,4.772,-0.106814,4.687,0.031416
5.31,0.01885,4.951,-0.056549,4.758,-0.050265,4.824,-0.144513,4.74,-0.031416
5.343,0.025133,5.005,-0.037699,4.807,-0.075398,4.876,-0.175929,4.793,-0.094248
5.42,0.037699,5.055,-0.01885,4.865,-0.100531,4.932,-0.201062,4.844,-0.150796
5.473,0.043982,5.118,0.006283,4.921,-0.119381,4.978,-0.213628,4.897,-0.201062
5.723,0.037699,5.166,0.025133,4.976,-0.131947,5.09,-0.207345,4.953,-0.245044
5.777,0.031416,5.216,0.043982,5.122,-0.125664,5.135,-0.194779,4.997,-0.270177
5.82,0.025133,5.272,0.062832,5.178,-0.113097,5.192,-0.169646,5.05,-0.289027
5.893,0.012566,5.317,0.075398,5.235,-0.094248,5.246,-0.13823,5.148,-0.282743
5.926,0.006283,5.378,0.087965,5.294,-0.069115,5.306,-0.094248,5.214,-0.257611
5.991,-0.006283,5.427,0.094248,5.345,-0.043982,5.36,-0.050265,5.272,-0.219911
6.059,-0.01885,5.543,0.087965,5.404,-0.012566,5.412,-0.006283,5.324,-0.175929
6.096,-0.025133,5.591,0.081681,5.45,0.012566,5.462,0.037699,5.381,-0.119381
6.138,-0.031416,5.651,0.069115,5.509,0.043982,5.515,0.081681,5.432,-0.062832
6.19,-0.037699,5.698,0.056549,5.56,0.069115,5.574,0.125664,5.486,0.
6.282,-0.043982,5.756,0.037699,5.602,0.087965,5.623,0.15708,5.54,0.062832
6.374,-0.037699,5.809,0.01885,5.654,0.106814,5.672,0.182212,5.591,0.119381
6.464,-0.031416,5.858,0.,5.698,0.119381,5.725,0.201062,5.648,0.175929
6.519,-0.025133,5.908,-0.01885,5.728,0.125664,5.753,0.207345,5.701,0.219911
6.563,-0.01885,5.96,-0.037699,5.778,0.131947,5.88,0.194779,5.75,0.251327
6.639,-0.006283,6.018,-0.056549,5.847,0.125664,5.934,0.175929,5.808,0.27646
6.674,0.,6.063,-0.069115,5.925,0.113097,5.994,0.144513,5.836,0.282743
6.745,0.012566,6.122,-0.081681,5.988,0.094248,6.051,0.106814,5.908,0.27646
6.783,0.01885,6.164,-0.087965,6.037,0.075398,6.101,0.069115,5.954,0.263894
6.824,0.025133,6.319,-0.081681,6.092,0.050265,6.154,0.025133,6.016,0.232478
6.871,0.031416,6.395,-0.069115,6.142,0.025133,6.206,-0.01885,6.068,0.194779
6.932,0.037699,6.447,-0.056549,6.202,-0.006283,6.259,-0.062832,6.124,0.144513
7.173,0.031416,6.49,-0.043982,6.25,-0.031416,6.316,-0.106814,6.179,0.087965
7.236,0.025133,6.547,-0.025133,6.3,-0.056549,6.373,-0.144513,6.229,0.031416
7.327,0.012566,6.6,-0.006283,6.357,-0.081681,6.419,-0.169646,6.285,-0.031416
7.367,0.006283,6.653,0.012566,6.408,-0.100531,6.465,-0.188496,6.341,-0.094248
7.406,0.,6.707,0.031416,6.451,-0.113097,6.513,-0.201062,6.39,-0.144513
7.484,-0.012566,6.765,0.050265,6.48,-0.119381,6.625,-0.194779,6.446,-0.194779
7.526,-0.01885,6.811,0.062832,6.524,-0.125664,6.69,-0.175929,6.498,-0.232478
7.573,-0.025133,6.87,0.075398,6.619,-0.119381,6.744,-0.150796,6.546,-0.257611
7.634,-0.031416,6.911,0.081681,6.662,-0.113097,6.796,-0.119381,6.581,-0.270177
7.905,-0.025133,7.088,0.075398,6.715,-0.100531,6.85,-0.081681,6.612,-0.27646
7.966,-0.01885,7.129,0.069115,6.788,-0.075398,6.899,-0.043982,6.703,-0.263894
8.017,-0.012566,7.189,0.056549,6.832,-0.056549,6.953,0.,6.765,-0.238761
8.062,-0.006283,7.236,0.043982,6.886,-0.031416,7.007,0.043982,6.815,-0.207345
8.104,0.,7.298,0.025133,6.936,-0.006283,7.064,0.087965,6.87,-0.163363
8.189,0.012566,7.354,0.006283,6.999,0.025133,7.109,0.119381,6.923,-0.113097
8.235,0.01885,7.409,-0.012566,7.05,0.050265,7.162,0.150796,6.977,-0.056549
8.289,0.025133,7.446,-0.025133,7.093,0.069115,7.216,0.175929,7.028,0.
8.358,0.031416,7.507,-0.043982,7.16,0.094248,7.254,0.188496,7.086,0.062832
8.598,0.025133,7.554,-0.056549,7.204,0.106814,7.283,0.194779,7.134,0.113097
8.671,0.01885,7.612,-0.069115,7.232,0.113097,7.417,0.182212,7.187,0.163363
8.775,0.006283,7.65,-0.075398,7.27,0.119381,7.487,0.15708,7.243,0.207345
8.822,0.,7.713,-0.081681,7.394,0.113097,7.534,0.131947,7.294,0.238761
8.869,-0.006283,7.798,-0.075398,7.46,0.100531,7.593,0.094248,7.339,0.257611
8.917,-0.012566,7.863,-0.069115,7.524,0.081681,7.645,0.056549,7.362,0.263894
8.97,-0.01885,7.933,-0.056549,7.573,0.062832,7.701,0.012566,7.505,0.245044
9.038,-0.025133,7.986,-0.043982,7.63,0.037699,7.756,-0.031416,7.556,0.219911
9.326,-0.01885,8.031,-0.031416,7.683,0.012566,7.805,-0.069115,7.619,0.175929
9.394,-0.012566,8.092,-0.012566,7.735,-0.012566,7.858,-0.106814,7.669,0.131947
9.452,-0.006283,8.151,0.006283,7.787,-0.037699,7.909,-0.13823,7.721,0.081681
9.504,0.,8.19,0.01885,7.844,-0.062832,7.96,-0.163363,7.774,0.025133
9.556,0.006283,8.252,0.037699,7.893,-0.081681,8.013,-0.182212,7.827,-0.031416
9.609,0.012566,8.299,0.050265,7.954,-0.100531,8.04,-0.188496,7.881,-0.087965
9.669,0.01885,8.357,0.062832,7.981,-0.106814,8.162,-0.182212,7.933,-0.13823
9.747,0.025133,8.394,0.069115,8.017,-0.113097,8.227,-0.163363,7.984,-0.182212
0.,0.,8.448,0.075398,8.165,-0.106814,8.282,-0.13823,8.039,-0.219911
0.,0.,8.577,0.069115,8.2,-0.100531,8.336,-0.106814,8.091,-0.245044
0.,0.,8.63,0.062832,8.271,-0.081681,8.392,-0.069115,8.133,-0.257611
0.,0.,8.668,0.056549,8.325,-0.062832,8.443,-0.031416,8.256,-0.245044
0.,0.,8.727,0.043982,8.386,-0.037699,8.5,0.012566,8.303,-0.226195
0.,0.,8.776,0.031416,8.427,-0.01885,8.55,0.050265,8.356,-0.194779
0.,0.,8.84,0.012566,8.482,0.006283,8.603,0.087965,8.414,-0.150796
0.,0.,8.902,-0.006283,8.536,0.031416,8.652,0.119381,8.469,-0.100531
0.,0.,8.944,-0.01885,8.594,0.056549,8.711,0.150796,8.52,-0.050265
0.,0.,8.988,-0.031416,8.644,0.075398,8.759,0.169646,8.574,0.006283
0.,0.,9.036,-0.043982,8.683,0.087965,8.807,0.182212,8.629,0.062832
0.,0.,9.093,-0.056549,8.732,0.100531,8.978,0.163363,8.681,0.113097
0.,0.,9.129,-0.062832,8.765,0.106814,9.027,0.144513,8.731,0.15708
0.,0.,9.176,-0.069115,8.825,0.113097,9.086,0.113097,8.781,0.194779
0.,0.,9.358,-0.062832,8.878,0.106814,9.136,0.081681,8.836,0.226195
0.,0.,9.407,-0.056549,8.971,0.094248,9.19,0.043982,8.886,0.245044
0.,0.,9.474,-0.043982,9.02,0.081681,9.241,0.006283,8.916,0.251327
0.,0.,9.528,-0.031416,9.078,0.062832,9.3,-0.037699,9.269,0.069115
0.,0.,9.576,-0.01885,9.126,0.043982,9.353,-0.075398,9.319,0.01885
0.,0.,9.643,0.,9.185,0.01885,9.401,-0.106814,9.375,-0.037699
0.,0.,9.686,0.012566,9.227,0.,9.458,-0.13823,9.426,-0.087965
0.,0.,9.731,0.025133,9.283,-0.025133,9.501,-0.15708,9.482,-0.13823
0.,0.,9.806,0.043982,9.343,-0.050265,9.565,-0.175929,9.53,-0.175929
0.,0.,9.836,0.050265,9.393,-0.069115,9.614,-0.182212,9.58,-0.207345
0.,0.,9.871,0.056549,9.431,-0.081681,9.655,-0.175929,9.635,-0.232478
0.,0.,9.914,0.062832,9.479,-0.094248,9.702,-0.169646,9.684,-0.245044
0.,0.,0.,0.,9.556,-0.106814,9.766,-0.150796,9.79,-0.232478
0.,0.,0.,0.,9.71,-0.094248,9.823,-0.125664,9.854,-0.207345
0.,0.,0.,0.,9.767,-0.081681,9.879,-0.094248,9.908,-0.175929
0.,0.,0.,0.,9.81,-0.069115,9.936,-0.056549,9.959,-0.13823
0.,0.,0.,0.,9.865,-0.050265,9.989,-0.01885,0.,0.
0.,0.,0.,0.,9.928,-0.025133,0.,0.,0.,0.
0.,0.,0.,0.,9.972,-0.006283,0.,0.,0.,0.
